                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     23,                 1.6843,                 1.1879,                0.99118,                0.67648,                0.77009,                0.75111,                 0.3944,                  1.484,                 1.0732,                0.92167,              0.0013039,              0.0013039,              0.0013039
                     24,                 1.6806,                 1.1823,                 0.9845,                0.69024,                0.74579,                0.74669,                0.37532,                 1.5295,                 1.0723,                0.92308,              0.0012874,              0.0012874,              0.0012874
                     25,                 1.6864,                  1.159,                0.98395,                0.67477,                0.77044,                0.75569,                0.40743,                 1.4706,                 1.0578,                0.91632,              0.0012709,              0.0012709,              0.0012709
                     26,                 1.6858,                 1.1737,                0.98259,                0.68197,                0.75327,                0.73719,                0.40488,                 1.4509,                 1.0474,                0.91235,              0.0012544,              0.0012544,              0.0012544
                     27,                 1.6592,                  1.177,                0.96914,                0.69854,                0.73629,                0.74622,                 0.3614,                 1.6611,                 1.0582,                0.93839,              0.0012379,              0.0012379,              0.0012379
                     28,                   1.65,                 1.1567,                0.96109,                0.70672,                0.77882,                0.77352,                0.42155,                 1.4292,                 1.0911,                0.90647,              0.0012214,              0.0012214,              0.0012214
                     29,                 1.6509,                  1.167,                0.97249,                0.69009,                0.74579,                0.74136,                0.39149,                 1.5571,                 1.0569,                0.92295,              0.0012049,              0.0012049,              0.0012049
                     30,                 1.6662,                  1.162,                0.97626,                 0.7013,                0.75701,                 0.7548,                0.40717,                 1.4754,                 1.0456,                0.91239,              0.0011884,              0.0011884,              0.0011884
                     31,                 1.6513,                  1.134,                0.97014,                0.69784,                0.76449,                  0.745,                 0.4013,                 1.4801,                 1.0285,                0.91323,              0.0011719,              0.0011719,              0.0011719
                     32,                 1.6608,                 1.1569,                0.97598,                0.69175,                0.77632,                0.75396,                0.37293,                 1.6124,                 1.0543,                0.93004,              0.0011554,              0.0011554,              0.0011554
                     33,                 1.6503,                 1.1493,                0.97009,                0.66744,                0.77632,                0.73043,                0.34592,                 1.5918,                 1.0756,                0.92506,              0.0011389,              0.0011389,              0.0011389
                     34,                 1.6344,                 1.1619,                0.96963,                0.70394,                0.75078,                0.75106,                0.39089,                 1.5469,                 1.0327,                0.91871,              0.0011224,              0.0011224,              0.0011224
                     35,                 1.6375,                 1.1388,                0.96862,                  0.715,                0.77061,                0.76027,                0.40918,                 1.4762,                 1.0095,                0.90843,              0.0011059,              0.0011059,              0.0011059
                     36,                 1.6387,                 1.1339,                0.96696,                0.68839,                0.79502,                0.77154,                0.42258,                  1.467,                  1.024,                0.90886,              0.0010894,              0.0010894,              0.0010894
                     37,                 1.6425,                 1.1391,                0.97666,                0.71547,                0.75576,                0.75532,                0.40708,                 1.4528,                 1.0102,                0.91237,              0.0010729,              0.0010729,              0.0010729
                     38,                 1.6344,                 1.1211,                 0.9685,                0.69125,                0.79232,                0.75757,                0.40855,                 1.4694,                0.99095,                0.91476,              0.0010564,              0.0010564,              0.0010564
                     39,                 1.6062,                 1.0972,                0.96446,                0.70492,                0.76803,                0.75841,                0.38966,                 1.5848,                 1.0205,                0.92374,              0.0010399,              0.0010399,              0.0010399
                     40,                  1.619,                 1.0928,                0.96249,                 0.6969,                0.78193,                0.76913,                 0.4221,                 1.4669,                0.98402,                0.91055,              0.0010234,              0.0010234,              0.0010234
                     41,                 1.6236,                 1.1203,                0.96774,                0.71826,                0.76877,                0.78499,                 0.4164,                 1.4789,                 1.0364,                0.90829,              0.0010069,              0.0010069,              0.0010069
                     42,                 1.5884,                 1.0851,                 0.9576,                0.69916,                0.77072,                0.76872,                0.42293,                 1.4551,                 1.0028,                0.90577,             0.00099036,             0.00099036,             0.00099036
                     43,                 1.5992,                 1.1024,                0.96232,                0.69521,                0.80312,                0.77804,                0.38938,                 1.5806,                 1.0377,                0.92334,             0.00097386,             0.00097386,             0.00097386
                     44,                 1.6284,                 1.0857,                0.97344,                0.71793,                0.79938,                 0.7966,                0.42711,                 1.4779,                0.99529,                0.91529,             0.00095736,             0.00095736,             0.00095736
                     45,                 1.6205,                 1.0978,                0.96202,                0.71256,                0.78464,                0.78391,                0.43091,                 1.4486,                 1.0242,                0.90624,             0.00094085,             0.00094085,             0.00094085
                     46,                 1.6229,                 1.1193,                0.95952,                0.70521,                 0.8019,                0.78764,                0.43364,                 1.4586,                0.96798,                0.90827,             0.00092435,             0.00092435,             0.00092435
                     47,                 1.5701,                 1.0806,                0.95053,                0.70786,                0.79813,                0.79163,                 0.4509,                 1.4166,                  0.968,                0.90368,             0.00090785,             0.00090785,             0.00090785
                     48,                 1.6109,                 1.0793,                0.96978,                0.71473,                0.76959,                0.76714,                0.40434,                 1.5255,                0.99123,                0.91364,             0.00089134,             0.00089134,             0.00089134
                     49,                 1.5824,                 1.0693,                0.95936,                0.73917,                0.75573,                0.78345,                 0.4418,                 1.4013,                0.96656,                0.90116,             0.00087484,             0.00087484,             0.00087484
                     50,                 1.6064,                 1.0639,                0.96399,                0.72162,                0.79302,                0.79114,                 0.4361,                 1.4307,                0.97585,                 0.9027,             0.00085834,             0.00085834,             0.00085834
                     51,                 1.6028,                 1.0752,                0.97049,                 0.6876,                0.80089,                0.77779,                0.43572,                 1.4161,                0.97167,                0.90699,             0.00084184,             0.00084184,             0.00084184
                     52,                 1.5639,                 1.0412,                0.94673,                0.70988,                0.75464,                0.75225,                0.40417,                 1.5483,                 1.0062,                0.91984,             0.00082533,             0.00082533,             0.00082533
                     53,                 1.5708,                 1.0381,                0.95986,                0.72315,                0.78131,                0.78281,                0.42072,                 1.4976,                0.98606,                0.91531,             0.00080883,             0.00080883,             0.00080883
                     54,                 1.5461,                  1.011,                0.94397,                0.71615,                0.79377,                0.78228,                0.43617,                  1.479,                 0.9757,                0.91224,             0.00079233,             0.00079233,             0.00079233
                     55,                 1.5643,                 1.0573,                0.94939,                0.72195,                0.79106,                0.79213,                0.44058,                 1.4119,                0.94151,                0.89888,             0.00077582,             0.00077582,             0.00077582
                     56,                 1.5809,                  1.047,                0.95459,                0.73393,                0.78255,                0.79606,                0.45477,                  1.369,                0.94183,                0.89592,             0.00075932,             0.00075932,             0.00075932
                     57,                 1.5778,                 1.0471,                0.95056,                0.75476,                0.75744,                0.79094,                0.43219,                 1.4934,                0.97258,                0.91329,             0.00074282,             0.00074282,             0.00074282
                     58,                 1.5532,                 1.0382,                0.94969,                0.75482,                0.75639,                0.79128,                0.42601,                 1.4558,                0.98553,                0.90536,             0.00072631,             0.00072631,             0.00072631
                     59,                 1.5296,                  1.025,                0.94311,                 0.6965,                0.79564,                0.77478,                0.41538,                 1.5132,                0.97464,                0.91112,             0.00070981,             0.00070981,             0.00070981
                     60,                  1.562,                 1.0383,                0.95405,                0.70527,                0.80623,                0.78922,                0.43324,                 1.4552,                0.97896,                0.90106,             0.00069331,             0.00069331,             0.00069331
                     61,                 1.5542,                 1.0245,                0.94502,                0.74432,                0.76324,                0.78782,                0.43863,                 1.4209,                 0.9497,                0.89752,              0.0006768,              0.0006768,              0.0006768
                     62,                 1.5455,                 1.0326,                0.94606,                0.73432,                0.79252,                0.79251,                0.44798,                 1.4175,                 0.9614,                0.90193,              0.0006603,              0.0006603,              0.0006603
                     63,                 1.5398,                 1.0052,                0.94276,                0.70474,                0.81371,                0.79755,                0.42716,                 1.4609,                0.94275,                0.90359,              0.0006438,              0.0006438,              0.0006438
                     64,                 1.5271,                 1.0101,                0.94683,                0.71724,                0.79938,                0.79637,                0.42397,                 1.4625,                0.94546,                0.90577,             0.00062729,             0.00062729,             0.00062729
                     65,                 1.5714,                 1.0276,                0.94356,                0.73193,                0.78934,                0.78582,                0.42313,                  1.476,                0.95935,                0.90546,             0.00061079,             0.00061079,             0.00061079
                     66,                 1.5671,                 1.0197,                0.95608,                0.71483,                0.76449,                0.77181,                0.44079,                 1.4398,                0.95739,                0.90682,             0.00059429,             0.00059429,             0.00059429
